id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;adrs_codeinsee;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"291S0291007701";"0291007701";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"LES HAMEAUX DE KERGREAC'H";"animation du quartier, amélioration et défense du cadre de vie";"000000";"000000";"25 rue du Dr ségalen";"";"";"29212";"PLABENNEC";"29160";"PM";"";"W291008284";"R";"";"2017-03-07  03:02:09"
"291S0291007702";"0291007702";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"AGIR EN PME-PMI";"Contribuer Â la formation de ses membres, dEvelopper les capacitEs professionnelles et la qualitiE, promouvoir la formation reCue , participer Â la formation professionnelles par l'organisation de sEminaires, voyaes d'Etude et la diffision permanente";"000000";"000000";"34 rue jules lesven";"";"";"29200";"BREST";"29019";"PM";"http://www.agir.asso.free.fr";"W291010312";"R";"";"2017-06-02  06:34:44"
"291S0291007704";"0291007704";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"CELTYS";"faire découvrir les cultures celtes et promouvoir l'économie bretonne";"000000";"000000";"ESC Bretagne";"2 avenue de Provence";"";"29200";"BREST";"29019";"PM";"";"W291008282";"R";"";"2017-03-07  03:43:00"
"291S0291007705";"0291007705";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"EXTRA VA DANCE";"Apprentissage et pratique des danses sportives et de societe, modernes autant que traditionnelles";"000000";"000000";"18 rue du commandant groix";"";"";"29200";"BREST";"29019";"PM";"";"W291008280";"R";"";"2017-03-07  03:31:59"
"291S0291007706";"0291007706";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"LES AMIS DE LA ET DU";"réunir les amateurs de véhicules anciens à 2 et 4 roues";"000000";"000000";"centre socio culturel de Lesneven";"3 rue des déportés";"";"29260";"LESNEVEN";"29124";"PM";"";"W291008289";"R";"";"2017-03-08  03:04:32"
"291S0291007707";"0291007707";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"MEDIA J";"produire des documents radiophoniques et vidéographiques qui puissnt être diffusés sur le 8e canal local par les jeunes de la région brestoise";"000000";"000000";"chez mr Gaouyer Stéphane";"11 rue Pierre Mac Orlan";"";"29200";"BREST";"29019";"PM";"";"W291008283";"R";"";"2017-03-07  03:56:19"
"291S0291007708";"0291007708";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"LA ROULOTTE";"acquisition et restauration de la roulotte (6 rue du moulin à Poudre, BREST) protection du patrimoine culturel de Bretagne et des Arts des gens du voyage par l'organisation d'expositions, débats, concerts";"000000";"000000";"50 rue du Moulin à poudre";"";"";"29200";"BREST";"29019";"PM";"";"W291008281";"R";"";"2017-03-07  03:42:45"
"291S0291007710";"0291007710";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"FEDERATION EUROPEENNE POUR L'ENSEIGNEMENT ET LA RECHERCHE EN ORTHOPEDIE DENTO FACOALE";"Promouvoir l'enseignement et la recherche de l'orthopédie dento-faciale";"000000";"000000";"1, rue de Grasse";"";"";"29200";"BREST";"29019";"PM";"";"W291008279";"R";"";"2017-03-07  03:26:48"
"291S0291007712";"0291007712";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"GENERATION IMAGES";"mettre en contact des modèles, des mannequins, des hôtesses d'accueil avec des particuliers, des entreprises et différents organismes. réaliser des prises de vue photographiques et des produits vidéographiques";"000000";"000000";"4 cité Montgolfier";"";"";"29200";"BREST";"29019";"PM";"";"W291008278";"R";"";"2017-03-07  03:20:28"
"291S0291007713";"0291007713";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"CORNELUCHE OU LUNE CORNEE";"rendre l'art accessible au grand public et soutenir la création artistique dans ses recherches et ses hésitations";"000000";"000000";"86 rue Yves Collet";"";"";"29200";"BREST";"29019";"PM";"";"W291008277";"R";"";"2017-03-07  03:09:28"
"291S0291007715";"0291007715";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"CAISSE DE SOLIDARITE DE L' ATELIER ELECTRONIQUE";"Apporter une aide financiere et soutien moral aux malades de l'atelier electronique se trouvant en arret de travail pour une periode superieure a trois mois consecutifs";"000000";"000000";"Atelier electronique";"Dcn brest naval";"";"29200";"BREST";"29019";"PM";"";"W291008275";"R";"";"2017-03-07  03:00:25"
"291S0291007716";"0291007716";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"AS";"promotion des arts";"000000";"000000";"3 squre Régine Tanneau";"";"";"29200";"BREST";"29019";"PM";"";"W291008273";"R";"";"2017-03-07  03:45:18"
"291S0291007717";"0291007717";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION OPTICIENS DU MONDE";"Aider l'approvisionnement en lunettes bon marche des populations defavorisees dans l'esprit des directives du programme de la cecite de l'organisation mondiale de la sante etc...";"000000";"000000";"4 kerziou";"";"";"29213";"PLOUGASTEL-DAOULAS";"29189";"PM";"";"W291006698";"R";"";"2015-05-27  05:05:33"
"291S0291007718";"0291007718";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION TECHNOLOGIES ET DEVELOPPEMENT";"rechercher, promouvoir, concevoir et mettre en oeuvre toute technologie adaptée aux besoins des pays en voie de développement aider les pays en voie de développement à définir leurs besoins et leur proposer des solutions techniques adaptées assurer des formations théoriques et pratiques en france ou à l'étranger ds les domaines scientifiques et techniques";"000000";"000000";"3 Traouidan";"";"";"29213";"PLOUGASTEL-DAOULAS";"29189";"PM";"";"W291007074";"R";"";"2015-12-04  12:46:11"
"291S0291007719";"0291007719";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ACTION JEUNES EMPLOIS";"promouvoir notamment l'insertion et la formation professionnelle par la commercialisation de produits monastiques";"000000";"000000";"4 rue Conseil";"";"";"29200";"BREST";"29019";"PM";"";"W291008272";"R";"";"2017-03-07  03:37:10"
"291S0291007721";"0291007721";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"WAR HENTCHOU IRVILLAG";"PROMOUVOIR OU FAVORISER LA MISE EN VALEUR DU PATRIMOINE ET DE TOUTE ACTIVITE A CARACTERE CULTUREL INTERESSANT PRINCIPALEMENT IRVILLAC ET SES HABITANTS";"000000";"000000";"MAIRIE";"17 route de Landerneau";"";"29224";"IRVILLAC";"29086";"PM";"";"W291006490";"R";"";"2015-01-19  01:39:10"
"291S0291007724";"0291007724";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"HYGHOS";"promouvoir la prévention des infections nosocomiales par la formation et le suivi de formation des personnels soignants en hygiène hospitalière dans tous les établissements d'hospitalisation";"000000";"000000";"chez mme Burette Lucie";"13 rue Pascal";"";"29200";"BREST";"29019";"PM";"";"W291008276";"R";"";"2017-03-07  03:05:30"
"291S0291007726";"0291007726";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"KER-AGRI";"mise en culture de terres agricoles, de bâtiments agricoles dans toute la Communauté Economique Européenne, et et de l'insertion ou réinsertion d'exclus";"000000";"000000";"kergunic";"";"";"29260";"KERNOUES";"29094";"PM";"";"W291008274";"R";"";"2017-03-07  03:55:08"
"291S0291007729";"0291007729";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"MEMOIRES DE PLOUGUERNEAU";"protection de la memoire des gens de Plouguerneau";"000000";"000000";"mairie";"";"";"29232";"PLOUGUERNEAU";"29195";"PM";"";"W291008271";"R";"";"2017-03-07  03:33:34"
"291S0291007730";"0291007730";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"THELEME";"proposer une structure à des personnes créatives et d'affinités communes d'entrer en contact afin de monter des objets cadrant avec l'esprit de l'association. Convivialité, détente et culture.";"000000";"000000";"67 rue de la porte";"";"";"29200";"BREST";"29019";"PM";"";"W291008270";"R";"";"2017-03-07  03:24:56"
"291S0291007731";"0291007731";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"TERRE NEUVE 29";"Formation d'équipes cynophiles au sauvetage nautique et la promotion du chien de terre neuve";"000000";"000000";"Pen An Dreff";"";"";"29229";"PLOUARZEL";"29177";"PM";"";"";"D";"";"2006-03-16  03:43:02"
"291S0291007732";"0291007732";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"INTERNES EN PHARMACIE DU CHU DE BREST";"GErer les intErÊts des internes en pharmacie";"000000";"000000";"Centre hospitalier universitaire de brest";"Hopital de la cavale blanche - bld tanguy prigent";"";"29200";"BREST";"29019";"PM";"";"W291008269";"R";"";"2017-03-07  03:24:48"
"291S0291007733";"0291007733";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"LES ASSISTANTS DE DIRECTION A VOTRE SERVICE";"Développer, chez ses membres un esprit d'initiative et un sens des responsabilités";"000000";"000000";"Lycée Jules Lesven";"34 rue Jules Lesven";"";"29200";"BREST";"29019";"PM";"";"W291008267";"R";"";"2017-03-07  03:09:07"
"291S0291007737";"0291007737";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"COLLECTIF ENVIRONNEMENT";"discussion, réflexion, information et sensibilisation aux questions relatives à notre environnement";"000000";"000000";"UBO Faculté des sciences";"avenue Le Gorgeu";"";"29200";"BREST";"29019";"PM";"";"W291008265";"R";"";"2017-03-07  03:54:45"
"291S0291007738";"0291007738";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"BAGAD DIWAN";"promouvoir la musique bretonne et celtique en breton";"000000";"000000";"rue Gay lussac";"";"";"29219";"RELECQ-KERHUON";"29235";"PM";"";"W291008268";"R";"";"2017-03-07  03:10:50"
"291S0291007739";"0291007739";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ATE";"Soutenir et presenter la crEation littEraire et les arts visuels et les liens qu'ils entretiennent";"000000";"000000";"3 rue benjamin delessert";"";"";"29200";"BREST";"29019";"PM";"";"W291008266";"R";"";"2017-03-07  03:56:52"
"291S0291007741";"0291007741";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"DAOULAS AIR CLUB";"activités de sport aérien etr notamment activité d'ultra léger motorisé";"000000";"000000";"mairie";"";"";"29224";"DAOULAS";"29043";"PM";"";"W291008264";"R";"";"2017-03-07  03:21:12"
"291S0291007742";"0291007742";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES ETUDIANTS DU PONANT";"Développer les capacités professionnelles et les qualités personnelles de ses membres ; promouvoir la formation reçue par ses membres ; participer à la formation professionnelle de ses membres par l'organisation de séminaires, de voyages d'étude et par la diffusion permanente de toutes les informations utiles ; permettre à ses membres de participer à la réalisation et au suivi d'actions en relation avec des entreprises ; organiser des actions de promotion de la section ou d'y participer";"000000";"000000";"Centre de Formation Continue du Ponant";"8 rue de l'Harteloire";"";"29200";"BREST";"29019";"PM";"";"";"D";"";"2006-03-16  03:43:02"
"291S0291007743";"0291007743";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"LES AMIS DE SAINT MONNA";"Elle a pour objet de créer un environnement propice pour mener auprès des jeunes en particulier, mais également des adultes, une action éducative et culturelle.";"000000";"000000";"23 rue Ar Mor";"";"";"29224";"LOGONNA-DAOULAS";"29137";"PM";"";"";"D";"";"2006-03-16  03:43:02"
"291S0291007746";"0291007746";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"L'ART ET SES AMATEURS";"Montrer les valeurs artistiques des amateurs de l'art";"000000";"000000";"Maison pour tous";"Place francois mitterrand";"";"29220";"LANDERNEAU";"29103";"PM";"";"";"D";"";"2006-03-16  03:42:59"
"291S0291007747";"0291007747";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"CLUB AUTO ESC BREST";"Faire dEcouvrir aux Etudiants de l'esc brest le monde de l'automobile et des sports mEcaniques";"000000";"000000";"2 avenue de provence";"";"";"29200";"BREST";"29019";"PM";"";"W291008263";"R";"";"2017-03-07  03:12:57"
"291S0291007748";"0291007748";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"CLUB FEMININ DE PLOUARZEL";"réunions de femmes autour d'activités manuelles et de loisirs";"000000";"000000";"mairie";"";"";"29229";"PLOUARZEL";"29177";"PM";"";"W291008262";"R";"";"2017-03-06  03:44:03"
"291S0291007749";"0291007749";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"CLUB INTERNATIONNAL DE PRESSE LOOK UP";"mettre en contact des ournalistes ou des personnes intéressées par les métiers de l'écriture, de la photograaphie opu de out autre support destiné à communiquer une information. Elle éditera un mensuel de réflexion destiné aux jeunes en général et aux lycéens en particuliers";"000000";"000000";"22 rue Duchesse Anne";"";"";"29200";"BREST";"29019";"PM";"";"W291008258";"R";"";"2017-03-06  03:34:50"
"291S0291007752";"0291007752";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"AVEL GLAZ";"Organiser, développer, en prolongement de l'enseignement pendant et en dehors des heures de scolarité, les séjours, les voyages et les activités à but éducatif tant en France qu'à l'étranger pour les élèves du collège Saint-Joseph";"000000";"000000";"2 rue Belhommet";"BP 329";"";"29220";"LANDERNEAU";"29103";"PM";"";"W291008312";"R";"";"2017-03-08  03:29:06"
"291S0291007753";"0291007753";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"LES DEMONS DE LA NUIT";"conception, réalisation, promotion et production de concerts, spectacles ou galas";"000000";"000000";"chez karim boutera";"26 rue lanouron";"";"29200";"BREST";"29019";"PM";"";"W291008311";"R";"";"2017-03-08  03:23:31"
"291S0291007754";"0291007754";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"BREST-REMUE-MENINGES";"favoriser les échanges internationaux dans le domaine interculturel et la communication entre les peuples à travers diverses activités";"000000";"000000";"24 quai de la douane";"";"";"29200";"BREST";"29019";"PM";"";"W291008310";"R";"";"2017-03-08  03:20:33"
"291S0291007757";"0291007757";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"COMITE DES FETES DE SAINT DIVY";"Fetes";"000000";"000000";"Mairie";"";"";"29220";"SAINT-DIVY";"29245";"PM";"";"";"D";"";"2006-03-16  03:43:00"
"291S0291007759";"0291007759";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"GYM EXPRESSION";"promouvoir toutes formes d'expressions corporells concourant au bien-être de l'individu afin de répondre aux besoinqs de la Communauté Urbaine de Brest";"000000";"000000";"centre social de Ty an Holl";"";"";"29200";"BREST";"29019";"PM";"";"W291008308";"R";"";"2017-03-08  03:07:40"
"291S0291007760";"0291007760";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION POUR LA CHIRURGIE DIGESTIVE ET LA TRANSPLANTATION";"Promouvoir à Brest le développement universitaire de la chirurgie digestive et de la transplantation d'organes";"000000";"000000";"Laboratoire d'Anatomie et de Radiochirurgie Expérimentale";"Faculté de Médecine - 22 rue Camille Desmoulins";"";"29200";"BREST";"29019";"PM";"";"W291008306";"R";"";"2017-03-08  03:54:08"
"291S0291007763";"0291007763";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ASSOCIATION DES PILON DE FRANCE ET D'EUROPE";"Recherches généalogiques et développement des contacts entre adhérents.";"000000";"000000";"Chez M. Guy PILON";"Méchou";"";"29214";"LANNILIS";"29117";"PM";"";"W291008309";"R";"";"2017-03-08  03:12:18"
"291S0291007764";"0291007764";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"ARIANE";"création d'un centre d'acquisition aux techniques palliatives à la déficience visuelle et à la cécité";"000000";"000000";"22 rue du vercors";"";"";"29200";"BREST";"29019";"PM";"";"W291008307";"R";"";"2017-03-08  03:02:08"
"291S0291007766";"0291007766";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"CYCLISME, DYNAMISME ET PERFORMANCE";"créer une dynamique entre les membres, dans le but d'optimiserde sperformances sportives dans le domaine du cyclisme";"000000";"000000";"7 rue Gorrékéar";"";"";"29214";"LANNILIS";"29117";"PM";"";"W291008305";"R";"";"2017-03-08  03:51:09"
"291S0291007767";"0291007767";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"CLUB CIBISTE DE LA POINTE DU DIABLE";"citizen-band, initiation au DX, assistance, secours.";"000000";"000000";"centre social de Kerallan";"rue de sMyosotis";"";"29290";"PLOUZANE";"29212";"PM";"";"W291008304";"R";"";"2017-03-08  03:41:16"
"291S0291007768";"0291007768";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"LES STERNES DE LANILDUT";"organisation, gestion, participation à toutes activités, manifestations culturelles, sportives,écologiques ou visant au développement touristique de la commune de Lanildut";"000000";"000000";"Maison pour tous";"";"";"29236";"LANILDUT";"29112";"PM";"";"W291008303";"R";"";"2017-03-08  03:38:18"
"291S0291007771";"0291007771";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"TOITS, TOITS, MON TOIT !";"Trouver des solutions rapides aux problemes des sans-abris";"000000";"000000";"Chez mme beatrice peron";"12 rue fautras";"";"29200";"BREST";"29019";"PM";"";"W291008301";"R";"";"2017-03-08  03:49:24"
"291S0291007772";"0291007772";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"JEUNES AUTRE PART";"Favoriser ou/et organiser à titre d'étude ou ludique des projets notamment des voyages pour des personnes (ayant généralement moins de 20 ans) rencontrant des difficultés de participation en raison de problèmes financiers, de santé, etc...";"000000";"000000";"2 rue de Guernevez";"";"";"29239";"GOUESNOU";"29061";"PM";"";"";"D";"";"2006-03-16  03:43:01"
"291S0291007773";"0291007773";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"HOULMANN SURF CLUB";"Promouvoir la pratique du surf et du body board dans la region de landerneau";"000000";"000000";"Chez m. laurent moalic";"25 route du moulin du leck";"";"29220";"LANDERNEAU";"29103";"PM";"";"W291008299";"R";"";"2017-03-08  03:34:53"
"291S0291007775";"0291007775";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"AMICALE DES 5 A";"Organisation de manifestations visant de regrouper les etudiants dans leur derniere annee d'etudes a l'enib et eventuellement les professeurs de l'ecole ; rechercher un parrain pour la promotion de cinquieme annee";"000000";"000000";"Ecole nationale d'ingenieurs de brest";"Technopole brest iroise";"";"29290";"PLOUZANE";"29212";"PM";"";"W291007402";"R";"";"2016-08-22  08:18:28"
"291S0291007776";"0291007776";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"SYSTEME D'INITIATIVE LOCALE DE LIAISON ET D'AIDE A LA GESTION DE L'EMPLOI - EMPLOI FAMILIAUX";"Placement de travailleurs aupres de personnes physiques, employeurs a leur domicile ; accomplissement, pour le compte de ces dernieres, des formalites liees a l'emploi";"000000";"000000";"3 rue herve de guebriant";"";"";"29220";"LANDERNEAU";"29103";"PM";"";"";"D";"";"2006-03-16  03:43:00"
"291S0291007777";"0291007777";"";"291S";"0001-01-01";"0001-01-01";"D";"S";"LA PETITE VOIX";"Aider son prochain dans la souffrance morale ou physique par la priere commune de ses adherents";"000000";"000000";"Chez mme marie france herve";"3 rue rene laennec";"";"29220";"LANDERNEAU";"29103";"PM";"";"W291008297";"R";"";"2017-03-08  03:25:41"
